app_id,tag
1592190,Puzzle
1592190,Dark
1592190,Indie
1592190,Story Rich
1592190,Female Protagonist
1592190,Singleplayer
1592190,Atmospheric
774801,Action Roguelike
774801,Choices Matter
774801,Third Person Shooter
774801,Arcade
774801,Multiplayer
774801,Perma Death
774801,Roguelike
774801,Roguelite
774801,Platformer
774801,3D
774801,Early Access
774801,Casual
774801,Co op
774801,Shooter
774801,Action
774801,Memes
774801,Bullet Hell
774801,Adventure
1016920,Co op
1016920,Online Co Op
1016920,Local Co Op
1016920,Casual
1016920,Local Multiplayer
1016920,Action
1016920,Procedural Generation
1016920,Indie
1016920,4 Player Local
1016920,Family Friendly
1016920,Funny
1016920,Isometric
1016920,Survival
1016920,Controller
1016920,Cute
1016920,Competitive
1016920,Early Access
1089090,Anime
1089090,Hack and Slash
1089090,Beat em up
1089090,Fighting
1089090,Action
1089090,Split Screen
1089090,PvP
1089090,Arcade
1089090,Multiplayer
1089090,Co op
1089090,Adventure
1089090,RPG
1089090,Local Co Op
1089090,Comedy
1089090,Online Co Op
1089090,Controller
1089090,Singleplayer
1089090,Open World
378860,Racing
378860,Driving
378860,Automobile Sim
378860,Simulation
378860,VR
378860,Multiplayer
378860,Realistic
378860,Sports
378860,Singleplayer
378860,Open World
378860,Controller
378860,Atmospheric
378860,Action
378860,Arcade
378860,Difficult
378860,First Person
378860,Co op
378860,Great Soundtrack
405640,Puzzle
405640,Indie
405640,Psychological Horror
405640,Pixel Graphics
405640,Singleplayer
405640,Demons
405640,Horror
405640,Dark
405640,Experimental
405640,Great Soundtrack
405640,Story Rich
405640,2D
405640,Funny
405640,Short
405640,Atmospheric
405640,Cute
405640,Memes
405640,Gore
878750,Sexual Content
878750,Nudity
878750,Mature
878750,Anime
878750,Hentai
878750,Puzzle
878750,Singleplayer
878750,Relaxing
878750,Casual
878750,Indie
878750,NSFW
878750,Female Protagonist
878750,Cute
878750,Strategy
878750,First Person
878750,2D
878750,Horror
878750,Dating Sim
699130,Multiplayer
699130,Online Co Op
699130,Action
699130,Co op
699130,Singleplayer
699130,Shooter
699130,Third Person Shooter
699130,PvE
699130,FPS
699130,Survival Horror
699130,Character Customization
699130,Post apocalyptic
699130,Gore
699130,First Person
699130,Violent
699130,Combat
699130,Third Person
397950,Automobile Sim
397950,Action
397950,First Person
397950,3D Platformer
397950,Singleplayer
397950,Physics
397950,Indie
397950,Fast Paced
397950,Difficult
397950,Destruction
397950,Funny
397950,Great Soundtrack
397950,Platformer
397950,Strategy
397950,Casual
397950,Level Editor
397950,Racing
397950,Adventure
397950,Multiplayer
780290,Turn Based Combat
780290,Card Game
780290,Turn Based Strategy
780290,Tactical RPG
780290,Strategy
780290,Difficult
780290,Co op Campaign
780290,3D
780290,Deckbuilding
780290,RPG
780290,Tactical
780290,Turn Based Tactics
780290,Turn Based
780290,Singleplayer
780290,Party Based RPG
780290,Dungeon Crawler
780290,Board Game
1227890,Sexual Content
1227890,Nudity
1227890,Mature
1227890,Pixel Graphics
1227890,Hentai
1227890,Anime
1227890,RPG
1227890,Simulation
1227890,Multiple Endings
1227890,Time Management
1227890,FPS
1227890,Singleplayer
1227890,Visual Novel
1227890,Adventure
1227890,2D
1227890,JRPG
1227890,RPGMaker
1227890,Indie
1227890,Funny
1227890,Memes
1677280,Strategy
1677280,Wargame
1677280,RTS
1677280,Real Time Tactics
1677280,Turn Based Tactics
1677280,PvP
1677280,World War II
1677280,Historical
1677280,Turn Based Strategy
1677280,Top Down
1677280,Action
1677280,Military
1677280,Choices Matter
1677280,Tactical
1677280,Turn Based Combat
1677280,War
1677280,Singleplayer
1677280,Multiplayer
1677280,Cinematic
55150,Action
55150,Third Person Shooter
55150,Sci fi
55150,Third Person
55150,Multiplayer
55150,Gore
55150,Singleplayer
55150,Shooter
55150,Hack and Slash
55150,Co op
55150,Dystopian
55150,Atmospheric
55150,Adventure
55150,Online Co Op
55150,Futuristic
55150,Story Rich
55150,Controller
55150,Great Soundtrack
9200,FPS
9200,Post apocalyptic
9200,Action
9200,Open World
9200,Shooter
9200,Singleplayer
9200,First Person
9200,Racing
9200,Co op
9200,Multiplayer
9200,Sci fi
9200,Atmospheric
9200,Gore
9200,Adventure
9200,RPG
9200,Horror
9200,Crafting
9200,Survival
9200,Linear
9200,Online Co Op
1238000,Sci fi
1238000,Action
1238000,Third Person Shooter
1238000,Singleplayer
1238000,RPG
1238000,Action RPG
1238000,Open World
1238000,Third Person
1238000,Space
1238000,Multiplayer
1238000,Sexual Content
1238000,Story Rich
1238000,Nudity
1238000,Choices Matter
1238000,Violent
1238000,Female Protagonist
1238000,Adventure
1238000,Shooter
1238000,Co op
1496790,Action
1496790,Open World
1496790,Online Co Op
1496790,Singleplayer
1496790,Action RPG
1496790,Stealth
1496790,Adventure
1496790,Third Person
1496790,RPG
1496790,Multiplayer
1496790,Story Rich
1496790,Co op
1496790,Action Adventure
1496790,Dark
1496790,Comic Book
1496790,Crime
1496790,Character Customization
1496790,Atmospheric
1496790,Combat
729040,FPS
729040,Co op
729040,Shooter
729040,First Person
729040,Online Co Op
729040,Loot
729040,Action
729040,RPG
729040,Comedy
729040,Dark Humor
729040,Action RPG
729040,Gore
729040,Singleplayer
729040,Multiplayer
729040,Atmospheric
729040,Funny
729040,Sci fi
729040,Violent
1162520,Casual
1162520,Multiplayer
1162520,Tabletop
1162520,Strategy
1162520,Local Multiplayer
1162520,Board Game
1162520,Anime
1162520,Cute
1162520,Co op
2600,RPG
2600,Cult Classic
2600,Singleplayer
2600,Supernatural
2600,Action
2600,Horror
2600,Dark
2600,Atmospheric
2600,Story Rich
2600,Classic
2600,Action RPG
2600,Great Soundtrack
2600,Gothic
2600,First Person
2600,Female Protagonist
2600,Adventure
2600,Third Person
2600,Stealth
265550,Action
265550,Open World
265550,Co op
265550,Gore
265550,Survival
265550,Comedy
265550,Open World Survival Craft
265550,Multiplayer
265550,Third Person
265550,Funny
265550,Crafting
265550,Adventure
265550,Online Co Op
265550,Sandbox
265550,Horror
265550,Singleplayer
265550,Atmospheric
265550,Survival Horror
265550,RPG
602520,Sexual Content
602520,Anime
602520,Nudity
602520,Cute
602520,Visual Novel
602520,Dating Sim
602520,Story Rich
602520,Singleplayer
602520,Casual
602520,Great Soundtrack
602520,Romance
602520,Indie
602520,NSFW
602520,Atmospheric
602520,2D
602520,Funny
602520,Adventure
602520,Replay Value
473690,Martial Arts
473690,Action
473690,Multiplayer
473690,PvP
473690,Open World
473690,Adventure
473690,Indie
473690,PvE
473690,RPG
473690,Online Co Op
473690,Character Customization
473690,Difficult
473690,Singleplayer
473690,Co op
473690,Swordplay
473690,Massively Multiplayer
473690,Atmospheric
473690,Souls like
872410,Simulation
872410,Strategy
872410,Historical
872410,Singleplayer
872410,Grand Strategy
872410,Turn Based Strategy
872410,RPG
872410,War
872410,Turn Based
872410,Romance
872410,Nudity
872410,Mature
448510,Multiplayer
448510,Local Multiplayer
448510,Co op
448510,Casual
448510,4 Player Local
448510,Family Friendly
448510,Funny
448510,Co op Campaign
448510,Indie
448510,Simulation
448510,Action
448510,Cute
448510,Singleplayer
448510,Colorful
448510,Difficult
448510,Split Screen
448510,Great Soundtrack
448510,Adventure
388090,Horror
388090,Survival Horror
388090,Singleplayer
388090,Robots
388090,First Person
388090,Dark
388090,Difficult
388090,Point & Click
388090,Survival
388090,Psychological Horror
388090,Strategy
388090,Indie
388090,Story Rich
388090,Atmospheric
388090,Action
388090,Family Friendly
388090,Simulation
48240,Strategy
48240,City Builder
48240,Simulation
48240,Futuristic
48240,RTS
48240,Economy
48240,Resource Management
48240,Multiplayer
48240,Singleplayer
48240,Sci fi
48240,Management
48240,Building
48240,Real Time
48240,Sandbox
48240,Trading
48240,Co op
48240,Great Soundtrack
48240,4X
48240,Online Co Op
48240,Story Rich
743450,Comedy
743450,LGBTQ+
743450,Multiplayer
743450,Choices Matter
743450,Visual Novel
743450,Indie
743450,Funny
743450,Simulation
743450,Sexual Content
743450,Local Multiplayer
743450,Fantasy
743450,Demons
743450,Online Co Op
743450,Story Rich
743450,Zombies
743450,Nudity
743450,Great Soundtrack
743450,Life Sim
9450,Strategy
9450,RTS
9450,Base Building
9450,Sci fi
9450,Multiplayer
9450,Real Time
9450,Singleplayer
9450,Futuristic
9450,Classic
9450,Action
9450,Atmospheric
9450,Great Soundtrack
9450,Gore
9450,Moddable
9450,Adventure
9450,Fantasy
9450,Co op
9450,Memes
1766740,Open World
1766740,Horror
1766740,First Person
1766740,Singleplayer
1766740,Shooter
1766740,Dark
1766740,3D
1766740,Action Adventure
1766740,FPS
1766740,Adventure
1766740,Atmospheric
1766740,Indie
1766740,Psychological Horror
1766740,Choices Matter
1766740,Action
1766740,Hand drawn
1766740,Thriller
1766740,Hentai
288470,RPG
288470,Open World
288470,Fantasy
288470,Adventure
288470,Classic
288470,Singleplayer
288470,Remake
288470,Action RPG
288470,Choices Matter
288470,Atmospheric
288470,Third Person
288470,Story Rich
288470,Character Customization
288470,Comedy
288470,Action
288470,Great Soundtrack
288470,Medieval
288470,Magic
288470,Sandbox
288470,Funny
773951,Strategy
773951,Action
773951,Shooter
773951,FPS
773951,RPG
773951,First Person
773951,Open World
773951,Sandbox
773951,Indie
773951,Singleplayer
773951,War
773951,Tactical
773951,Military
773951,Realistic
773951,RTS
773951,Early Access
773951,Mature
773951,Real Time
773951,Simulation
773951,Violent
712100,Strategy
712100,Historical
712100,RTS
712100,Turn Based Strategy
712100,Medieval
712100,War
712100,Action
712100,Grand Strategy
712100,Singleplayer
712100,Multiplayer
712100,Tactical
712100,Co op
712100,Military
712100,Atmospheric
712100,Turn Based
712100,Sandbox
712100,City Builder
420110,Anime
420110,Sexual Content
420110,Cute
420110,Nudity
420110,Visual Novel
420110,Dating Sim
420110,Romance
420110,Story Rich
420110,Singleplayer
420110,Hentai
420110,Great Soundtrack
420110,Indie
420110,2D
420110,Linear
420110,Atmospheric
420110,Comedy
420110,NSFW
420110,Female Protagonist
420110,Adventure
914620,Survival
914620,Open World
914620,Zombies
914620,Open World Survival Craft
914620,Singleplayer
914620,Base Building
914620,Crafting
914620,Sandbox
914620,Adventure
914620,Early Access
914620,Survival Horror
914620,Action
914620,First Person
914620,Simulation
914620,Violent
914620,Indie
914620,Horror
914620,Nudity
914620,FPS
914620,Gore
1012880,Strategy
1012880,Survival
1012880,Post apocalyptic
1012880,Simulation
1012880,Choices Matter
1012880,Casual
1012880,Singleplayer
1012880,Adventure
1012880,Indie
1012880,Choose Your Own Adventure
1012880,Comedy
1012880,Funny
1012880,Point & Click
1012880,Difficult
1012880,Remake
1012880,Text Based
1012880,Roguelite
1012880,Horror
1012880,Cartoon
287450,Strategy
287450,RTS
287450,Classic
287450,Multiplayer
287450,Historical
287450,Simulation
287450,War
287450,Great Soundtrack
287450,Singleplayer
287450,Base Building
287450,Real Time
287450,City Builder
287450,Co op
287450,Remake
287450,Building
287450,Action
287450,Isometric
287450,Atmospheric
445220,Sandbox
445220,Building
445220,Space Sim
445220,Flight
445220,Choose Your Own Adventure
445220,PvE
445220,Open World
445220,3D
445220,Third Person
445220,Space
445220,Sci fi
445220,Simulation
445220,Economy
445220,Management
445220,Trading
445220,Action RPG
1017900,Strategy
1017900,RTS
1017900,Multiplayer
1017900,City Builder
1017900,Base Building
1017900,Singleplayer
1017900,Historical
1017900,Classic
1017900,Remake
1017900,Medieval
1017900,Story Rich
1017900,Real Time
1017900,Great Soundtrack
1017900,Co op
1017900,Action
1017900,War
1017900,Retro
1017900,Isometric
775500,Action
775500,Anime
775500,RPG
775500,Adventure
775500,JRPG
775500,Action RPG
775500,Sci fi
775500,Action Adventure
775500,Combat
775500,Open World
775500,Fighting
775500,Interactive Fiction
775500,Fantasy
775500,Futuristic
775500,Character Customization
775500,Strategy RPG
775500,Singleplayer
775500,CRPG
775500,Hack and Slash
495890,Cute
495890,Anime
495890,Casual
495890,Indie
495890,Pixel Graphics
495890,2D
495890,Platformer
495890,Great Soundtrack
495890,Funny
495890,Singleplayer
495890,Side Scroller
495890,Comedy
495890,Walking Simulator
495890,Atmospheric
495890,Action
495890,Retro
495890,Story Rich
71250,Great Soundtrack
71250,3D Platformer
71250,Adventure
71250,Classic
71250,Singleplayer
71250,Action
71250,Fast Paced
71250,Third Person
71250,Open World
71250,Retro
71250,Family Friendly
71250,3D
71250,Replay Value
71250,Controller
71250,1990s
71250,Story Rich
71250,Memes
71250,Racing
71250,Moddable
997010,Simulation
997010,Crime
997010,Open World
997010,Multiplayer
997010,Realistic
997010,Investigation
997010,Immersive Sim
997010,Singleplayer
997010,Co op
997010,Third Person
997010,Automobile Sim
997010,3D
997010,Online Co Op
997010,Exploration
997010,Character Customization
997010,Education
997010,Choices Matter
997010,Early Access
997010,Female Protagonist
1904540,Simulation
1904540,Sports
1904540,Management
1904540,Real Time Tactics
1904540,eSports
1904540,Multiplayer
1904540,3D
1904540,Strategy
1904540,2D
1904540,Singleplayer
1904540,Text Based
1604000,Visual Novel
1604000,Psychedelic
1604000,Pixel Graphics
1604000,Story Rich
1604000,2D
1604000,Multiple Endings
1604000,Indie
1604000,Psychological
1604000,Text Based
1604000,Singleplayer
1604000,Horror
1604000,Surreal
1604000,Anime
1604000,Great Soundtrack
1604000,Female Protagonist
1604000,Casual
1604000,Choices Matter
1604000,Point & Click
329050,Action
329050,Hack and Slash
329050,Great Soundtrack
329050,Singleplayer
329050,Third Person
329050,Stylized
329050,Difficult
329050,Classic
329050,Story Rich
329050,Anime
329050,Atmospheric
329050,Adventure
329050,Beat em up
329050,Replay Value
329050,Controller
329050,Female Protagonist
329050,Remake
329050,RPG
38400,RPG
38400,Post apocalyptic
38400,Classic
38400,Open World
38400,Isometric
38400,Turn Based
38400,Turn Based Combat
38400,Singleplayer
38400,Sci fi
38400,Atmospheric
38400,Multiple Endings
38400,Retro
38400,1990s
38400,CRPG
38400,Adventure
38400,Exploration
38400,2D
38400,Difficult
38400,Tactical
38400,Sandbox
442080,Massively Multiplayer
442080,RPG
442080,Adventure
442080,Open World
442080,Multiplayer
442080,Fantasy
442080,Character Customization
442080,Action
442080,Fighting
442080,Action RPG
442080,PvP
442080,Co op
442080,Singleplayer
442080,First Person
442080,Survival
442080,Anime
442080,FPS
350640,Adventure
350640,Detective
350640,Mystery
350640,Story Rich
350640,Puzzle
350640,Crime
350640,Thriller
350640,Singleplayer
350640,Third Person
350640,Action
350640,Atmospheric
350640,Point & Click
350640,Investigation
350640,Choices Matter
350640,First Person
350640,Action Adventure
350640,3D
350640,Casual
350640,Controller
350640,Multiplayer
418030,Survival
418030,Multiplayer
418030,Crafting
418030,Open World
418030,Building
418030,Base Building
418030,Sandbox
418030,Co op
418030,Early Access
418030,Action
418030,Singleplayer
418030,First Person
418030,Online Co Op
418030,Adventure
418030,FPS
418030,Difficult
418030,Nudity
418030,Shooter
418030,Indie
9480,Open World
9480,Action
9480,Character Customization
9480,Sandbox
9480,Third Person Shooter
9480,Comedy
9480,Co op
9480,Third Person
9480,Crime
9480,Singleplayer
9480,Online Co Op
9480,Multiplayer
9480,Funny
9480,Shooter
9480,Co op Campaign
9480,Great Soundtrack
9480,Replay Value
9480,Female Protagonist
9480,Moddable
9480,Adventure
233290,Adventure
233290,Mystery
233290,Supernatural
233290,Horror
233290,Atmospheric
233290,Singleplayer
233290,Action
233290,Crime
233290,Story Rich
233290,Third Person
233290,Noir
233290,Puzzle
233290,Open World
233290,RPG
233290,Stealth
233290,Dark
233290,Walking Simulator
233290,Point & Click
233290,Short
1559390,RPG
1559390,Martial Arts
1559390,Action RPG
1559390,Puzzle
1559390,Exploration
1559390,Open World
1559390,Hack and Slash
1559390,Singleplayer
1559390,3D
1559390,Third Person
1559390,Drama
1559390,Investigation
1559390,Lore Rich
1559390,Story Rich
1559390,Historical
1559390,Sexual Content
1559390,Dating Sim
1559390,Nudity
921570,RPG
921570,JRPG
921570,Pixel Graphics
921570,Turn Based
921570,Story Rich
921570,Turn Based Combat
921570,Singleplayer
921570,Great Soundtrack
921570,Strategy
921570,Open World
921570,Adventure
921570,2.5D
921570,Choices Matter
921570,Multiple Endings
921570,Anime
921570,Sandbox
921570,Casual
921570,Management
921570,Party Based RPG
921570,Simulation
2381590,Parkour
2381590,Difficult
2381590,Casual
2381590,Adventure
2381590,Third Person
2381590,Open World
2381590,Psychological Horror
2381590,Physics
2381590,Exploration
2381590,Platformer
2381590,Story Rich
2381590,Arcade
2381590,Replay Value
2381590,Atmospheric
2381590,Roguelike
2381590,Simulation
2381590,Multiplayer
2381590,Cinematic
2208920,Action
2208920,Open World
2208920,RPG
2208920,Adventure
2208920,Sexual Content
2208920,Singleplayer
2208920,Action Adventure
2208920,Third Person
2208920,Nudity
2208920,Action RPG
2208920,Multiplayer
2208920,Violent
2208920,Gore
2208920,Stealth
2208920,Historical
2208920,Story Rich
2208920,Female Protagonist
2208920,Atmospheric
290340,PvP
290340,Turn Based Strategy
290340,Turn Based
290340,Card Game
290340,Strategy
290340,RPG
290340,Dark Fantasy
290340,3D
290340,Atmospheric
290340,2D
290340,Hand drawn
290340,Tabletop
290340,Multiple Endings
290340,Fantasy
290340,Lore Rich
290340,Adventure
290340,Tactical RPG
290340,Grand Strategy
1789480,Early Access
1789480,Perma Death
1789480,FPS
1789480,PvP
1789480,Shooter
1789480,First Person
1789480,Space Sim
1789480,Open World
1789480,Alternate History
1789480,Realistic
1789480,Action
1789480,Loot
1789480,Space
1789480,Military
1789480,Tactical
1789480,Atmospheric
1789480,War
1789480,Combat
1789480,1990s
731490,Remake
731490,Classic
731490,Platformer
731490,Difficult
731490,Singleplayer
731490,Adventure
731490,Great Soundtrack
731490,Action
731490,Funny
731490,Cartoony
731490,Colorful
731490,Family Friendly
731490,Controller
731490,Retro
731490,1990s
731490,Comedy
731490,Third Person
731490,Souls like
341800,Puzzle
341800,Local Co Op
341800,Multiplayer
341800,VR
341800,Indie
341800,Local Multiplayer
341800,Difficult
341800,Team Based
341800,Family Friendly
341800,Funny
341800,Fast Paced
341800,First Person
341800,Simulation
341800,Action
341800,Atmospheric
341800,Strategy
954740,FPS
954740,Post apocalyptic
954740,Choices Matter
954740,Open World
954740,Sci fi
954740,RPG
954740,First Person
954740,Robots
954740,Story Rich
954740,Multiple Endings
954740,Action
954740,Singleplayer
954740,Atmospheric
954740,Futuristic
954740,Crafting
954740,Adventure
954740,Violent
954740,Shooter
954740,Great Soundtrack
954740,Cinematic
65800,Online Co Op
65800,Tower Defense
65800,Singleplayer
65800,Strategy
65800,Survival
65800,Action RPG
65800,Character Customization
65800,Family Friendly
65800,Funny
65800,Tactical
65800,Building
65800,Fantasy
65800,PvE
65800,Strategy RPG
65800,Moddable
65800,RPG
65800,3D
65800,Third Person
65800,Team Based
1583230,FPS
1583230,Singleplayer
1583230,Adventure
1583230,Action Adventure
1583230,Dark Humor
1583230,Sexual Content
1583230,Sci fi
1583230,Shooter
1583230,First Person
1583230,Action
1583230,Violent
1583230,Story Rich
1583230,Gore
1583230,Colorful
1583230,Combat
1583230,Open World
1583230,Nudity
1583230,Hentai
1583230,Psychological Horror
209160,FPS
209160,Action
209160,Multiplayer
209160,Shooter
209160,First Person
209160,Singleplayer
209160,Military
209160,War
209160,Co op
209160,Online Co Op
209160,Linear
209160,Fast Paced
209160,Survival Horror
209160,Tactical
209160,Futuristic
209160,Team Based
209160,Competitive
2310,FPS
2310,Classic
2310,Action
2310,Shooter
2310,1990s
2310,Singleplayer
2310,Multiplayer
2310,Gore
2310,First Person
2310,Old School
2310,Retro
2310,Horror
2310,Great Soundtrack
2310,Fast Paced
2310,Moddable
2310,Atmospheric
2310,Sci fi
2310,Arena Shooter
2310,Co op
2310,Competitive
212480,Racing
212480,Local Multiplayer
212480,Multiplayer
212480,Great Soundtrack
212480,Local Co Op
212480,Sports
212480,Split Screen
212480,Arcade
212480,Replay Value
212480,4 Player Local
212480,Controller
212480,Online Co Op
212480,Family Friendly
212480,Singleplayer
212480,Colorful
212480,Fast Paced
212480,Action
212480,Co op
212480,Adventure
1435790,Puzzle
1435790,Co op
1435790,First Person
1435790,Multiplayer
1435790,Adventure
1435790,Controller
1435790,Mystery
1435790,Casual
1435790,Family Friendly
1435790,Indie
1435790,Singleplayer
1435790,Simulation
1435790,Online Co Op
1435790,Story Rich
1435790,Point & Click
1435790,Level Editor
1435790,Exploration
1435790,Walking Simulator
1435790,Investigation
1533420,Action
1533420,FPS
1533420,Parkour
1533420,Great Soundtrack
1533420,Platformer
1533420,3D Platformer
1533420,Anime
1533420,Adventure
1533420,Shooter
1533420,Indie
1533420,Singleplayer
1533420,Dating Sim
1533420,Fast Paced
1533420,First Person
1533420,3D
1533420,Stylized
1533420,Story Rich
1533420,Mystery
1533420,Card Game
386070,Strategy
386070,Real Time Tactics
386070,Multiplayer
386070,Singleplayer
386070,Base Building
386070,Co op
386070,Robots
386070,War
386070,Sci fi
386070,Building
386070,PvP
386070,Online Co Op
386070,Space
386070,Grand Strategy
386070,Mechs
386070,Destruction
386070,Indie
386070,Futuristic
386070,Simulation
996580,Adventure
996580,3D Platformer
996580,Remake
996580,Action
996580,Family Friendly
996580,Classic
996580,Singleplayer
996580,Platformer
996580,Cute
996580,Colorful
996580,Fantasy
996580,Cult Classic
996580,Casual
996580,Great Soundtrack
996580,Cartoony
996580,Third Person
996580,Atmospheric
996580,Funny
278080,Action
278080,Historical
278080,Third Person
278080,Great Soundtrack
278080,Local Co Op
278080,Local Multiplayer
278080,Beat em up
278080,Multiplayer
278080,Singleplayer
278080,Action RPG
278080,RPG
278080,Fighting
278080,Adventure
278080,Co op
278080,JRPG
278080,Strategy
278080,Casual
42680,Action
42680,FPS
42680,Multiplayer
42680,Shooter
42680,First Person
42680,War
42680,Singleplayer
42680,Online Co Op
42680,Military
42680,Co op
42680,Casual
42680,Story Rich
42680,Survival
42680,Controller
42680,Linear
42680,Point & Click
42680,Adventure
42680,Zombies
42680,Family Friendly
529180,Open World
529180,Survival
529180,Massively Multiplayer
529180,RPG
529180,Sandbox
529180,Adventure
529180,Fantasy
529180,Magic
529180,Early Access
529180,Action
529180,Open World Survival Craft
529180,Multiplayer
529180,Simulation
529180,Crafting
529180,Base Building
529180,Medieval
529180,PvP
529180,Singleplayer
6020,Action
6020,Sci fi
6020,Third Person
6020,Multiplayer
6020,Classic
6020,Singleplayer
6020,Swordplay
6020,Moddable
6020,Character Customization
6020,FPS
6020,Adventure
6020,Shooter
6020,First Person
6020,RPG
6020,Third Person Shooter
6020,Great Soundtrack
6020,Hack and Slash
6020,Fighting
6020,Female Protagonist
6020,Story Rich
437920,Puzzle
437920,Multiplayer
437920,Physics
437920,Casual
437920,Building
437920,Funny
437920,Family Friendly
437920,Arcade
437920,Cartoony
437920,Local Multiplayer
437920,Online Co Op
437920,4 Player Local
437920,Singleplayer
437920,Local Co Op
437920,PvP
437920,Strategy
437920,Colorful
437920,Stylized
287980,Strategy
287980,Puzzle
287980,Minimalist
287980,Simulation
287980,Indie
287980,Casual
287980,Singleplayer
287980,Management
287980,2D
287980,Relaxing
287980,Building
287980,Difficult
287980,Great Soundtrack
287980,Addictive
287980,Replay Value
287980,Top Down
223100,Action
223100,FPS
223100,Open World
223100,Multiplayer
223100,Shooter
223100,Co op
223100,War
223100,First Person
223100,Singleplayer
223100,Online Co Op
223100,Stealth
223100,Adventure
223100,Military
223100,Survival
223100,Atmospheric
223100,Dystopian
223100,Crafting
223100,Futuristic
223100,Story Rich
223100,Violent
244160,Strategy
244160,RTS
244160,Sci fi
244160,Classic
244160,Great Soundtrack
244160,Story Rich
244160,Multiplayer
244160,Atmospheric
244160,Remake
244160,Simulation
244160,Tactical
244160,Singleplayer
244160,Moddable
244160,Action
244160,Adventure
244160,4X
244160,Female Protagonist
244160,Futuristic
8850,FPS
8850,Action
8850,Singleplayer
8850,Atmospheric
8850,Story Rich
8850,Horror
8850,Shooter
8850,First Person
8850,Steampunk
8850,Sci fi
8850,Multiplayer
8850,Dystopian
8850,Adventure
8850,RPG
8850,Dark
8850,Great Soundtrack
8850,Action RPG
415200,Racing
415200,Simulation
415200,Strategy
415200,Sports
415200,Automobile Sim
415200,Singleplayer
415200,Multiplayer
415200,Difficult
415200,Action
415200,Great Soundtrack
48720,RPG
48720,Open World
48720,Medieval
48720,Action
48720,Strategy
48720,Historical
48720,Multiplayer
48720,War
48720,Sandbox
48720,Singleplayer
48720,Third Person
48720,Adventure
48720,Character Customization
48720,First Person
48720,Moddable
48720,Simulation
48720,Action RPG
48720,Indie
732430,Indie
732430,Flight
732430,Relaxing
732430,Casual
732430,Procedural Generation
732430,Atmospheric
732430,Singleplayer
732430,Action
732430,Sports
732430,Physics
732430,Racing
732430,Exploration
732430,Arcade
732430,Open World
732430,Parkour
732430,Fast Paced
732430,Simulation
732430,Score Attack
732430,Difficult
732430,Minimalist
1361510,Multiplayer
1361510,Pixel Graphics
1361510,Side Scroller
1361510,Co op Campaign
1361510,2D
1361510,Action Adventure
1361510,Indie
1361510,Martial Arts
1361510,Action
1361510,Colorful
1361510,Arcade
1361510,Cartoon
1361510,Family Friendly
1361510,Comic Book
1361510,Singleplayer
1361510,Adventure
1361510,Atmospheric
1361510,Comedy
232890,Strategy
232890,Medieval
232890,City Builder
232890,RTS
232890,Multiplayer
232890,Simulation
232890,Historical
232890,Co op
232890,Building
232890,Classic
232890,Singleplayer
232890,Resource Management
232890,Atmospheric
232890,Sandbox
232890,Action
232890,Tactical
232890,Open World
232890,Adventure
232890,Survival
232890,Indie
368360,Survival
368360,Post apocalyptic
368360,Singleplayer
368360,Strategy
368360,Simulation
368360,Dark Humor
368360,Funny
368360,Indie
368360,Adventure
368360,Comedy
368360,Choices Matter
368360,Casual
368360,Point & Click
368360,Action
368360,Difficult
368360,War
368360,Text Based
368360,2D
368360,Roguelite
1390350,Cute
1390350,Pixel Graphics
1390350,Physics
1390350,Puzzle Platformer
1390350,Exploration
1390350,2D
1390350,Platformer
1390350,Relaxing
1390350,Family Friendly
1390350,Action
1390350,Indie
1390350,Puzzle
1390350,Colorful
1390350,Cartoony
1390350,Nature
1390350,Fantasy
1390350,Atmospheric
1390350,Retro
40700,Puzzle
40700,Hand drawn
40700,Robots
40700,Steampunk
40700,2D
40700,Atmospheric
40700,Story Rich
40700,Casual
40700,Cute
40700,Family Friendly
40700,Surreal
40700,Stylized
40700,Adventure
40700,Sci fi
40700,Linear
40700,Singleplayer
40700,Indie
40700,Great Soundtrack
1034140,Sexual Content
1034140,Nudity
1034140,Mature
1034140,NSFW
1034140,RPG
1034140,Hentai
1034140,Space
1034140,Strategy
1034140,Singleplayer
1034140,Sci fi
1034140,Adventure
1034140,Comedy
1034140,Story Rich
1034140,Action
1034140,Shoot Em Up
1034140,Early Access
1034140,Casual
1034140,Memes
1034140,FPS
1034140,Indie
1277400,RPG
1277400,Adventure
1277400,JRPG
1277400,Exploration
1277400,3D
1277400,Cartoony
1277400,Third Person
1277400,Fantasy
1277400,Loot
1277400,PvE
1277400,Character Customization
1277400,Emotional
1277400,Turn Based
1277400,PvP
1277400,Story Rich
1277400,Multiplayer
1277400,Online Co Op
294860,Anime
294860,Strategy
294860,Turn Based
294860,Story Rich
294860,JRPG
294860,RPG
294860,Tactical
294860,Singleplayer
294860,Strategy RPG
294860,Great Soundtrack
294860,Tactical RPG
294860,War
294860,Third Person
294860,Turn Based Strategy
294860,Action
294860,World War II
294860,Romance
294860,Female Protagonist
294860,Classic
202170,Open World
202170,Action
202170,Martial Arts
202170,Third Person
202170,Crime
202170,Adventure
202170,Fighting
202170,Singleplayer
202170,Sandbox
202170,Story Rich
202170,Great Soundtrack
202170,Driving
202170,Automobile Sim
202170,Parkour
202170,Violent
202170,Third Person Shooter
202170,RPG
202170,Shooter
202170,Atmospheric
202170,Multiplayer
